rn,video_id,owner_id,manual_category,manual_category_l2,total_vv
342,77bLktovW1JCRoomx,1553700204704724,生活技巧,生活窍门,2013458
343,70fWKDPDV1JDyFq45,1529286567537055,新时代,公益/互助/环保,2009454
344,70ZFIMo161JC6zIrm,1531883776601860,音乐,其他,2006255
345,70ZFIMo161JC6zIrm,1531883776601860,音乐,唱歌,2006255
346,77fUWYmzx1JD0CxkO,1553936219724019,三农,农家生活,2006103
347,78gkp7Edi1JCOrYHm,1557481153601200,新闻资讯,其他,2003998
348,74KLLRnYc1JwDUKaJ,1545123773810392,亲子,搞笑儿童,2002329
349,7csbNx2Dk1JEdHuhR,1572241330341686,长尾才艺,手工艺,2001620
350,76ux3Nl9Z1JD3A8Hb,1551244722270919,知识,健康养生,2000977
351,76zrTTP5U1JCuJkUE,1551523996566354,生活,奇闻猎奇,2000094
352,77bNgIktK1JEc3Lpt,1553701981424452,生活技巧,生活窍门,1996800
353,76w7Q22xl1JEDJ5Cs,1551335216055915,知识,科普/冷知识,1992776
354,785TRcvG51JCrN3aG,1556888830555133,搞笑,逗比,1990887
355,78f0DLpUx1JCoJTEU,1557406247055821,新闻资讯,社会民生,1989759
356,7g3Z85aTK1JBixHhL,1584952977047328,影视综艺,影视片段,1988402
357,76xtpl99Z1JDx6txa,1551411776806423,新闻资讯,社会民生,1987746
358,7gnGzxqfR1JDVsCvp,1586071980928487,情感,婚礼现场/花絮,1985561
359,76dD6mUJd1JEJpQKt,1550284653093859,游戏,MOBA类-英雄联盟,1984530
360,75dNf2T9L1JDw5ToK,1546772328030393,亲子,孕产,1978630
361,7cEQ12bz81JD5CqtG,1572959777996846,搞笑,恶搞整蛊,1976868
362,72jTrifZX1JDuRyK3,1536553963401021,颜值,美女,1971666
363,7efzWE6aJ1JDt42ak,1578568278348401,情感,婚礼现场/花絮,1969301
364,6URaltFgy1JBKpuJP,1510270942644494,汽车/摩托车,汽车知识,1969087
365,77W8P6ANF1Jz6hznW,1556334539228823,舞蹈,广场舞,1967213
366,6YLOEDQgB1JDBLmxd,1524053528145053,搞笑,搞笑文字/表情包,1962692
367,7f3G8jKgt1JDNx9wG,1581413959389853,搞笑,逗比,1962582
368,7gzMNMXnL1Jv8bOhj,1586759291123453,搞笑,生活趣事,1959210
369,77mb34uUb1JBHF2QC,1554291769382851,明星名人,娱乐明星,1957584
370,7dpp1kIqM1JCns4zA,1575604657899068,工业/机械/施工,工厂加工制作,1945921
371,7hwSPGlIT1JDnq0DP,1590116029797843,新闻资讯,交通资讯,1941043
372,7hwSPGlIT1JDnq0DP,1590116029797843,新闻资讯,社会民生,1941043
373,76iAnRgYd1Jzutr29,1550566164306333,影视综艺,原创微剧,1940833
374,7cOXBHvQJ1JAUEwqK,1573534735080025,搞笑,剧情段子,1940576
375,7cQF1umit1JCnK6EF,1573631310077137,生活,新奇好玩,1939644
376,78TfemMBb1JwWVtVl,1559691623192273,旅行风景,人文景观活动,1935158
377,74avs1VLk1JBfkuLF,1543064014190514,情感,两性情感小剧场,1934620
378,7dqTtaUQz1JC2Vqh8,1575689353521467,搞笑,逗比,1932681
379,7aB8IlqXL1JCue3yB,1565706478202937,汽车/摩托车,汽车知识,1930687
380,7hAIlGdhl1JD3PciO,1590333626089319,生活,生活随拍,1921546
381,71yZWeOfj1JBipG6Q,1533890306370317,汽车/摩托车,汽车知识,1919360
382,7f9UdqmtJ1JDy0GL2,1581767662121547,知识,科普/冷知识,1910701
383,76w7Q22xl1JCMRAP4,1551335216055915,知识,科普/冷知识,1908953
384,7cEHkQ0Sa1JCLNGGb,1572951825427038,三农,农家生活,1884938
385,7dmayuSm61JBmPk2H,1575421005240354,搞笑,逗比,1884247
386,7dXx7n7BF1JCSMuVR,1577543284203027,三农,农家生活,1883225
387,6Y4wnYh6S1JDwovH6,1521594381295998,新时代,威武军警,1882386
388,77xIp6whV1JC7T8JE,1554947129919095,亲子,亲子互动,1878336
389,7hsrYa2w61JD7PdMd,1589864218555742,生活,生活不易,1877211
390,7eaKxmJud1JAYqyfw,1578293981084453,亲子,亲子互动,1877181
391,726fj0zrP1JDaaHeg,1535778792599321,舞蹈,其他舞蹈,1876993
392,7b5goVCi01JBlbkGv,1567417527429740,搞笑,生活趣事,1874009
393,7c72g3Fy71JCNPJ1U,1571039785579599,新闻资讯,交通资讯,1873795
394,7cp6vhOhL1JCq6tHi,1572066079366653,生活技巧,生活窍门,1873441
395,765zvsIEO1JBh7aJc,1549826957469826,萌宠,狗,1866035
396,704rAGg781JBHxUGb,1528633217642890,搞笑,生活趣事,1859346
397,70ETI20Ix1JEiX5wR,1530703786461593,情感,两性情感其他,1858699
398,70ETI20Ix1JEiX5wR,1530703786461593,情感,两性情感小剧场,1858699
399,7f6tOK3HI1JwiDHbH,1581573077247154,知识,其他,1858586
400,76UceHrMg1Jubamia,1552702450741796,工业/机械/施工,建筑施工,1856578
401,7asKNUE9I1JDagRQN,1565230171404170,影视综艺,影视片段,1853326
402,7d0Up1TsI1JC0NGf7,1574213402273496,汽车/摩托车,交通知识/驾驶技巧,1852267
403,7ednTO2vj1JBjQkUj,1578443642323421,搞笑,恶搞整蛊,1849743
404,7dmayuSm61JCKcRpm,1575421005240354,搞笑,逗比,1849635
405,7bcFh7pOg1JDvqx6i,1567837917000904,情感,婚礼现场/花絮,1846399
406,7fkoJaFNQ1JCkDi8g,1582363617566134,影视综艺,原创微剧,1844644
407,7cp6vhOhL1JAXGGHa,1572066079366653,搞笑,剧情段子,1843804
408,7fkpD7W5q1JDvQYWW,1582364444388560,新闻资讯,时政外交,1843736
409,759LhAqaS1JCNpWPQ,1546543332366810,搞笑,恶搞整蛊,1839833
410,7efzWE6aJ1JCESfwQ,1578568278348401,三农,农业生产养殖,1839458
411,77yioAPrI1JCmA5Jb,1554980103148194,情感,两性情感小剧场,1836719
412,7ei3i7au51JCqs5Iz,1578708763902841,影视综艺,影视周边,1835352
413,77AZWDSsR1JBY4R4D,1555133600453149,搞笑,逗比,1833610
414,74c7kMxZo1JAy4zpp,1543155520373058,情感,两性情感小剧场,1833373
415,7hu2rP6ZU1JD6HRdo,1589954437875694,汽车/摩托车,秀汽车,1827913
416,7eiBDSfzn1JD3FLWd,1578740233943149,搞笑,逗比,1827124
417,6Zo4PNgOk1JARNuQY,1526226760009240,搞笑,剧情段子,1822976
418,7fXzBh30e1JwCcoUY,1584588787523522,知识,健康养生,1821284
419,7gNiQ9Wvm1JzaQsg5,1587527045467512,工业/机械/施工,机械/修理,1821072
420,7d4y0XPLf1JCrjLhn,1574420092693925,知识,人生感悟/心灵鸡汤,1815057
421,6XoFbYH8m1JEjGGEw,1519216839380962,新时代,威武军警,1814729
422,72B50kkJN1JBKNR9c,1537530162533735,知识,风水面相玄学,1812366
423,7cJIOCQ2Z1JCpng4X,1573237182887993,搞笑,逗比,1810425
424,7hkK2PP6Z1JzXmc2a,1589426376125637,亲子,搞笑儿童,1807651
425,7dI1O9HCV1JC5osdM,1576662596602961,生活,生活随拍,1807238
426,7hn1hH2pc1JBPyh9A,1589555770406138,亲子,亲子互动,1805307
427,7hn1hH2pc1JBPyh9A,1589555770406138,亲子,婴幼儿童日常,1805307
428,75umwxbIw1JD1Jltv,1547713454867756,明星名人,娱乐明星,1804811
429,77fUpxzDb1JCoCIP4,1553935725720273,搞笑,逗比,1803756
430,6ZEAqZEZM1JCu7gWT,1527164513573710,搞笑,逗比,1803383
431,6YAzQf9IV1JC4CoJt,1523415154993773,知识,科普/冷知识,1801982
432,7hsrYa2w61JCwIP3k,1589864218555742,生活,生活随拍,1792676
433,7hldcq6uR1JCl6aey,1589453085611425,生活,生活随拍,1790576
434,7dSQHhwu11JDSoktd,1577277220162669,新时代,公益/互助/环保,1790110
435,751bLZywM1JyNIMYT,1546056398980576,三农,农家生活,1784795
436,77bNgIktK1JDndgiO,1553701981424452,三农,农家生活,1784193
437,7fT0mTggm1JCkRrOB,1584329309394462,搞笑,生活趣事,1782930
438,76RGrRjvH1JzsosIP,1552559728463873,运动,其他,1780084
439,7hyzBhutB1JCKgZyA,1590212010951947,汽车/摩托车,汽车知识,1776605
440,7fzvcFQs91JCMbRVi,1583221553839737,影视综艺,综艺节目,1773567
441,7czx8YxMr1JD4QbcN,1572658487637887,知识,风水面相玄学,1772550
442,7hsrYa2w61JDRWpax,1589864218555742,工业/机械/施工,机械/修理,1770379
443,79VPHQ0dA1JzdyDv0,1563360254529210,生活,生活随拍,1770321
444,7awxRM7Xi1JC9IraX,1565445519694632,搞笑,剧情段子,1765183
445,7cKDo9GrR1JCqrxJX,1573289011326271,情感,两性情感小剧场,1759935
446,7cA5Ws6Pj1JAA7bW3,1572690367240869,萌宠,宠物鸟,1759047
447,7dSDVRfzT1JE81e4K,1577265525819381,动物,农村家禽,1754453
448,77AZWDSsR1JDTRmLp,1555133600453149,亲子,亲子互动,1752089
449,75MTVltaF1JzvLCfc,1548766458107281,情感,婚礼现场/花絮,1751598
450,76uVcKUlm1JuNPBel,1551266841866172,影视综艺,综艺节目,1750988
451,7gjiZfvo71JtCEHi8,1585823172712747,亲子,儿童才艺表演,1744023
452,779IwOjr91JDMstcS,1553584038136463,新闻资讯,法制新闻,1743440
453,6YWcOztU41JBE5EjL,1524643664412944,新闻资讯,交通资讯,1743125
454,760FlhERm1JDTad5j,1549548302689332,搞笑,生活趣事,1742352
455,7cB3G2gKx1JzuVcQH,1572745092631029,搞笑,恶搞整蛊,1742282
456,7cIOeKuHC1JDdqdvc,1573185349325880,知识,科普/冷知识,1740123
457,6YxU1KhpV1JBWgu56,1523263246901099,生活技巧,生活窍门,1738951
458,7d1348VGz1JD71Ppv,1574221338842771,影视综艺,综艺节目,1733519
459,73qsaAfdt1JxArpng,1540448197159039,搞笑,逗比,1732523
460,77Wu7mlhR1JCsYgZ5,1556354047745959,动物,其他动物,1731653
461,7h5PqdvmI1JB2srbo,1588579298755732,情感,婚礼现场/花絮,1729878
462,774SDED0m1JCNumrZ,1553309299413154,搞笑,剧情段子,1728914
463,76Ya6ptCm1JDNz4UG,1552927696924950,情感,婚礼现场/花絮,1728579
464,76y05za481JCLi2pb,1551441717003232,新闻资讯,社会民生,1724323
465,7dyxmOK0V1JDPQAi8,1576123506540961,知识,其他,1721654
466,7hyy7zpCm1JCn4KaS,1590210655800262,生活,新奇好玩,1720859
467,7dYu9FdN71JARidtL,1577597369906465,搞笑,剧情段子,1719384
468,7dvA8zRn31JCrTy7E,1575955643817361,旅行风景,历史古迹,1719003
469,7fuL3el5x1JBKJUH2,1582952071244683,影视综艺,综艺节目,1716096
470,7eaKxmJud1JBDYGNK,1578293981084453,生活,生活不易,1714801
471,76XkUJYHX1JywccSu,1552880801720557,搞笑,剧情段子,1712181
472,74yXd0dSx1JCryHL0,1544452649511769,搞笑,逗比,1711794
473,7bOSDfwqc1JD8aXXf,1570008562691344,三农,农家生活,1708620
474,7fkoJaFNQ1JCjqFr9,1582363617566134,新时代,正能量小剧场,1707762
475,7cTrionti1JD6Ac6A,1573789134696500,新时代,正能量小剧场,1706354
476,6Z1gRqkcm1JyPo0MO,1524931372268942,亲子,搞笑儿童,1698690
477,7huoHPAac1JC7gAsk,1589974829331488,生活,生活随拍,1697850
478,76XBqLdiO1JCSYVek,1552895932983050,情感,婚礼现场/花絮,1695998
479,7dUpqJrLL1JBI3LE9,1577365840504725,运动,武术搏击,1693249
480,77Mr3N1OW1JBYkVVk,1555783244246306,颜值,美女,1693248
481,6URaltFgy1JCwI9Og,1510270942644494,汽车/摩托车,摩托车,1691940
482,7bcFh7pOg1JC7S3af,1567837917000904,情感,亲情,1689404
483,71jEOtETL1JA8c3MK,1533018949375385,生活技巧,生活窍门,1688450
484,7ednTO2vj1JC37KGZ,1578443642323421,生活技巧,生活窍门,1688051
485,7gKGcxUst1JAXDbXZ,1587378046607293,三农,农家生活,1685668
486,7cP2OY9dV1Jz8eNRB,1573539511801155,长尾才艺,手工艺,1685361
487,7fcCjTfeY1JBYwycH,1581921667979028,工业/机械/施工,建筑施工,1682765
488,7c6QmnNdU1JEcUlug,1571028885439690,情感,两性情感小剧场,1681281
489,6Zh9sh2WM1JzMgm6B,1525833391488796,工业/机械/施工,工厂加工制作,1679881
490,76yQbpIvK1JECol6A,1551489442317640,新闻资讯,时政外交,1679657
491,76GVjT5a71JCvQFcc,1551948550075743,科技,智能产品/黑科技,1675705
492,78svQTmnt1JBDD1vi,1558173244221615,新闻资讯,社会民生,1674935
493,71lDBUuEk1JDVICih,1533131448016812,情感,两性情感小剧场,1674841
494,7cAuwvFbs1JzVsZQI,1572712887223986,新闻资讯,社会民生,1673676
495,7b6MXJSJT1JCqRc45,1567504158291005,知识,健康养生,1672943
496,7gEv5GOPl1Jzduoqp,1587027066421591,生活,生活随拍,1672734
497,7fZEijnCz1JBggqt5,1584706688464379,运动,健身,1672404
498,7fzt3c7Co1JEypUWu,1583219581503192,游戏,MOBA类-王者荣耀,1669322
499,7dyq4WD2v1JDLHGHL,1576116829516903,新时代,其他,1668357
500,6ZLQYFIxa1JB5YT86,1527577270990576,搞笑,逗比,1667455
501,6YcOr1q801JEjhqeT,1522065318650304,搞笑,恶搞整蛊,1664288
502,7e6SXGFKW1JCZs97W,1578074498141730,搞笑,逗比,1664179
503,71PrmX6Ly1JBKAcAr,1534824240468484,影视综艺,影视片段,1663762
504,7gx6WvDcl1JCsbypv,1586607341931201,明星名人,知名人士,1663639
505,6XinlGlxj1JDXuY5c,1518859690966917,新时代,威武军警,1663488
506,78tNyxMza1JDuXm5u,1558246263731580,长尾才艺,手工艺,1663456
507,73sS3ArVm1JAvRXoD,1540585513698336,三农,农业生产养殖,1660216
508,7g10lSfHb1JDe3UN6,1584783696262289,舞蹈,话题舞蹈,1659090
509,7gjiZfvo71JzxPChR,1585823172712747,三农,农家生活,1657906
510,7d3YOWz1y1JCLdHLW,1574387850426108,新闻资讯,社会民生,1655488
511,730nu7yan1JA9tHxv,1538967099057747,搞笑,剧情段子,1655269
512,6XT0QC6up1JB33sxk,1520940685683653,搞笑,生活趣事,1650830
513,77eFtYoDa1Jwzbv0B,1553865248990124,搞笑,生活趣事,1646374
514,77bNgIktK1JDrMLaY,1553701981424452,美食,美食秀,1643458
515,77bNgIktK1JDRI4Uj,1553701981424452,知识,健康养生,1643125
516,76OEE4fJ41JCPIpk0,1552387675891206,新闻资讯,社会民生,1637731
517,7gtDC1fUc1JBnupyi,1586410070606224,知识,科普/冷知识,1636607
518,7hpGYme521JDf4uer,1589707562745856,情感,两性情感小剧场,1636432
519,76GZn8pSx1JAAzZRW,1551952262590633,搞笑,剧情段子,1634724
520,7cnSjd6P61JDf9Lby,1571996274835008,新闻资讯,交通资讯,1634456
521,765zvsIEO1JBhgjeg,1549826957469826,情感,两性情感其他,1631379
522,790bHfuTx1JvyBcYq,1560085987087427,知识,科普/冷知识,1630824
523,77tvAuFBg1JCijuB7,1554708187545306,影视综艺,片场花絮,1628408
524,77cvIdU1H1Jz4YWwg,1553742697754945,情感,婚恋技巧,1628388
525,77cvIdU1H1Jz4YWwg,1553742697754945,知识,健康养生,1628388
526,74arNGlGg1JDbtM9f,1543060669594992,明星名人,娱乐明星,1625878
527,6YVUa89B91JDRJQ17,1524626576455619,新时代,其他,1621199
528,7ctVAV8Mb1JzvYgep,1572340086338659,搞笑,逗比,1619735
529,7dvym3zTG1JwTcQ4n,1575954010726736,新闻资讯,社会民生,1619067
530,79yvEEzxr1JCNcTmy,1562035479400965,搞笑,剧情段子,1618177
531,74ElSpeUq1JwdcofV,1544759249669594,新闻资讯,社会民生,1614811
532,7hu2rP6ZU1JBhSkvt,1589954437875694,搞笑,逗比,1614574
533,72OtTNXDN1JxRNhKF,1538291372543831,明星名人,网红,1613557
534,77OSVPiZb1JAYXoUM,1555922378768721,工业/机械/施工,建筑施工,1612313
535,78R9X0q981JDdWkO5,1559573185529710,汽车/摩托车,秀汽车,1609108
536,75lbnE4r41JwgF3KG,1547192043939630,搞笑,逗比,1608281
537,7efpRp8Dk1Jz7Zodr,1578559039572942,生活,奇闻猎奇,1602056
538,71yBT4enl1JDb8fnI,1533868272332175,美食,美食教学,1601605
539,77IDormj31JAI5gqo,1555567342036541,音乐,演出/演唱会现场,1600076
540,76lTOXbeC1JDx9Fqi,1550754371905886,新时代,威武军警,1598000
541,77edzUJQO1JD8xA33,1553839685057102,明星名人,娱乐明星,1593011
542,77adHfqN01JCmE4iB,1553612592480734,三农,农家生活,1592396
543,726fj0zrP1JDaaoJ4,1535778792599321,情感,亲情,1586511
544,7fWmrRxfE1JAXoLQ4,1584519938493846,美食,美食制作片段,1586470
545,7cdxJmtPJ1JDTYu2c,1571409420107835,新时代,正能量小剧场,1586260
546,7ckmph6sO1JyKdPWl,1571796647487578,亲子,搞笑儿童,1585303
547,72uoPrTBW1JBI7m0z,1537150722803940,情感,两性情感其他,1584225
548,79VPHQ0dA1JAGfis3,1563360254529210,汽车/摩托车,汽车知识,1581109
549,7e7PovFcl1JAT0FcM,1578128030183305,生活,纪实现场拍摄,1580118
550,7eRTpA3Q81JCt8W00,1580744521375868,搞笑,剧情段子,1578483
551,6VwVPpDiw1JD7oSf8,1512643252875744,新时代,威武军警,1569931
552,78gkp7Edi1JCNsoUh,1557481153601200,新闻资讯,其他,1564442
553,770BNTpzC1JytqnPx,1553066675499324,搞笑,剧情段子,1564094
554,7hGxZvhi21JEgSbZz,1590664938488922,搞笑,搞笑文字/表情包,1560662
555,77qo52fbO1JD9FgVS,1554530909067608,颜值,普通女,1558821
556,7cP1WKskD1JD28YfQ,1573538710615871,情感,亲情,1555523
557,7aqL4YhCy1JAXmnyn,1565116822997402,生活技巧,生活窍门,1553147
558,71o0TKbJs1JDThKhH,1533266383061166,情感,婚礼现场/花絮,1550375
559,71VuFCqZC1Jz71JhW,1535168066103732,搞笑,剧情段子,1545367
560,7cp6vhOhL1Jy3zHlh,1572066079366653,亲子,搞笑儿童,1541253
561,7gEwF6Hi91JzahQpQ,1587028505893745,搞笑,生活趣事,1540011
562,7ddanDjbw1JxBBqIQ,1574909642590158,音乐,音乐MV,1538203
563,73vxl6V111JCusHbX,1540736934551651,搞笑,逗比,1535637
564,7cTnq4RK11JDu6Req,1573785583725657,搞笑,生活趣事,1533822
565,7cnSmj9ca1JD9fcHs,1571996320603102,新闻资讯,社会民生,1533030
566,76UqMrCgH1JycHFd1,1552715775223947,工业/机械/施工,机械/修理,1531236
567,76xVNgzx71JEHcbzh,1551437782067521,明星名人,娱乐明星,1529348
568,792VC2jhn1JBYxDh3,1560241652644273,搞笑,剧情段子,1527949
569,7fXAFIs0b1JCr40kv,1584589769292651,工业/机械/施工,机械/修理,1526571
570,6YK0Sgf7g1JCL2N0K,1523951122512222,新时代,其他,1524346
571,7hpXsDpaB1JAjCfUb,1589722668255453,知识,职场/经商/口才,1522511
572,76Hn4SuGg1JvsYYtF,1551973980009764,搞笑,生活趣事,1515582
573,76Y0ccpou1JypfRYu,1552918621140146,三农,农家生活,1514849
574,79mn6zAAm1JCITxTm,1561346043928262,动物,农村家禽,1512804
575,6ZsDTo6DZ1JyMhwJc,1526486078708759,搞笑,剧情段子,1512206
576,77QttFKZF1JCpiKnv,1556012659906063,影视综艺,影视片段,1511047
577,6XfCWMk5f1JDyofRB,1518703580401461,新时代,威武军警,1509427
578,76OzI5Ksz1Jzem4tw,1552383154688859,影视综艺,原创微剧,1509412
579,73Qc9V7241JBHFuSr,1541910335356004,美食,美食教学,1508281
580,76yX74I8F1JCwrnH1,1551495791135801,明星名人,娱乐明星,1505425
581,77dPPwHXa1JyR6YL6,1553817928563344,搞笑,生活趣事,1504758
582,6YzgnrP7a1JDPR5vt,1523340522739680,搞笑,恶搞整蛊,1502424
583,7cRT6bit71JDuG4vu,1573701005511101,工业/机械/施工,工厂加工制作,1498410
584,79kWXeDXI1JBKRzYs,1561265286260114,新时代,正能量小剧场,1496167
585,76yX74I8F1JD2w7wA,1551495791135801,新闻资讯,社会民生,1495946
586,79Enl8vov1JDWc4Ei,1562368663359003,新闻资讯,时政外交,1495926
587,7hl04tHhk1JzqN6Ye,1589441058530294,亲子,婴幼儿童日常,1495760
588,6ZFDzX8Ud1JEAs9b9,1527224194594805,情感,婚礼现场/花絮,1495435
589,75MTVltaF1JBEt8Qp,1548766458107281,明星名人,娱乐明星,1493624
590,6YVUa89B91JDwL0jD,1524626576455619,新时代,公益/互助/环保,1492179
591,7ckmph6sO1Jz3o893,1571796647487578,搞笑,生活趣事,1490868
592,74ITs4eNU1JDdHYmY,1545017209938190,搞笑,剧情段子,1490549
593,75umwxbIw1JB7jHTp,1547713454867756,三农,农家生活,1490040
594,76lTOXbeC1JwYOCdE,1550754371905886,新闻资讯,社会民生,1489845
595,78tNyxMza1JBFb16F,1558246263731580,汽车/摩托车,摩托车,1488958
596,77bNgIktK1JDsIVVj,1553701981424452,三农,农业生产养殖,1488907
597,730nu7yan1Jz7yYEs,1538967099057747,生活,新奇好玩,1488511
598,77WuKjFki1JC2XRrN,1556354623385110,萌宠,狗,1486449
599,7hcsh3KnI1JzZxuCj,1588955694037102,情感,两性情感小剧场,1484174
600,7gsiwNbkM1JC2fKCJ,1586333954345324,音乐,音乐MV,1483078
601,7hbMzTTQK1JBhcM53,1588917494861658,情感,亲情,1475473
602,7gP0gZwhS1JEdzyRI,1587623635891884,搞笑,生活趣事,1474937
603,77tGDW7Hn1JBEBEpJ,1554718315878333,生活,新奇好玩,1472461
604,7cjupRYhW1JCwn6LO,1571747185101360,情感,婚礼现场/花絮,1471471
605,71pnK28al1Jw7NzbG,1533344110864721,新闻资讯,社会民生,1469447
606,76Q4dPE9L1JDpUn9i,1552467907914677,新闻资讯,时政外交,1468490
607,7hdyyGhza1JCMdvaZ,1589018251451416,亲子,搞笑儿童,1468338
608,7ayQA757v1JBfnYs7,1565576265709549,知识,其他,1467136
609,7gKCuO0lA1Ju1umqS,1587374651885898,搞笑,逗比,1466795
610,7ednTO2vj1JBjOTw2,1578443642323421,长尾才艺,特效炫技,1465949
611,77OAkWYF81JEfZUOx,1555905343481814,搞笑,逗比,1465378
612,78gkp7Edi1JCOzIyT,1557481153601200,新闻资讯,时政外交,1463515
613,77VpLaeSa1JwCkiMf,1556293255015062,搞笑,剧情段子,1460767
614,7g0y4lfOe1Jz3zdnx,1584757785480894,三农,农家生活,1458324
615,7g0y4lfOe1Jz3zdnx,1584757785480894,生活,生活随拍,1458324
616,76dD6mUJd1JEJmr6s,1550284653093859,游戏,MOBA类-英雄联盟,1456676
617,7cP2OY9dV1JwRtzcA,1573539511801155,情感,亲情,1455555
618,7d4scYqXa1JBZPTA5,1574414773355932,生活,生活随拍,1451504
619,7h2AD7F871JDSzCx4,1588395346756435,影视综艺,影视片段,1446416
620,7cOXBHvQJ1JCtmEaE,1573534735080025,搞笑,逗比,1446218
621,7cPeFsFip1JD6MlHb,1573550364904905,三农,农业生产养殖,1446194
622,76xVsuOik1JECbdtt,1551437475157800,新闻资讯,时政外交,1444461
623,79Dq1afd91JwW0v10,1562314316409643,影视综艺,影视片段,1444337
624,77m2oew8F1JEB6lwe,1554283836878441,明星名人,娱乐明星,1443196
625,74c9lduax1JCu7WTx,1543157359058893,美食,美食制作片段,1438008
626,7ednTO2vj1JBFSqGd,1578443642323421,搞笑,逗比,1436174
627,78jhXE23j1JCHfLiH,1557649316023013,影视综艺,影视片段,1436076
628,79KPBAyb21JE6KkVR,1562735359597060,搞笑,逗比,1432519
629,7cOXBHvQJ1JyGcIhB,1573534735080025,长尾才艺,特效炫技,1431495
630,7cP2zldNu1JwxDYd8,1573539280878904,明星名人,娱乐明星,1429435
631,77IDormj31JAEfZcZ,1555567342036541,情感,两性情感小剧场,1428703
632,77a6twfyY1JwvmEGb,1553605976690628,动物,其他动物,1428294
633,7aoAkjFRq1JDdDRIl,1564993371808188,影视综艺,原创微剧,1423291
634,7e7FCz8Fr1JvwKruF,1578119076551953,搞笑,恶搞整蛊,1421640
635,76lTOXbeC1JBYGf75,1550754371905886,亲子,搞笑儿童,1421431
636,7g6Kf9Byx1JCqWyQg,1585109740251737,情感,亲情,1420836
637,7bbDFXn501Jxd3b1r,1567779651514282,科技,手机,1419276
638,6YATht6961JCK0sO0,1523432963801492,新时代,其他,1418681
639,77192B4U81JBfZTEE,1553097125158464,亲子,搞笑儿童,1414634
640,71AqWIBFy1JCPurnu,1533971849293860,搞笑,剧情段子,1414031
641,7ednTO2vj1JBjK1ba,1578443642323421,情感,两性情感小剧场,1412598
